datetime,elapsed_time,brake_vset
2023-04-18 11:24:33.967903, 634.680933, 2.735278171112964
2023-04-18 11:24:34.031732, 634.744762, 2.7409290894312015
2023-04-18 11:24:34.091573, 634.804603, 2.7436025212179036
2023-04-18 11:24:34.155410, 634.86844, 2.733891109525916
2023-04-18 11:24:34.219232, 634.932262, 2.7453872344590264
2023-04-18 11:24:34.283063, 634.996093, 2.7417975316487855
2023-04-18 11:24:34.346892, 635.059922, 2.7385529997266076
2023-04-18 11:24:34.410722, 635.123752, 2.750430821197274
2023-04-18 11:24:34.465173, 635.178203, 2.746557451991275
2023-04-18 11:24:34.522022, 635.235052, 2.7421601784412495
2023-04-18 11:24:34.600373, 635.313403, 2.7498920419434807
2023-04-18 11:24:34.649242, 635.362272, 2.7465417321907535
2023-04-18 11:24:34.712614, 635.425644, 2.744087313610694
2023-04-18 11:24:34.778966, 635.491996, 2.748301821918194
2023-04-18 11:24:34.837810, 635.55084, 2.7494939616351304
2023-04-18 11:24:34.904163, 635.617193, 2.7512745216033774
2023-04-18 11:24:34.963005, 635.676035, 2.7458317539163044
2023-04-18 11:24:35.024830, 635.73786, 2.7452394997381635
2023-04-18 11:24:35.088659, 635.801689, 2.74680364045671
2023-04-18 11:24:35.152489, 635.865519, 2.7436588595634976
2023-04-18 11:24:35.214323, 635.927353, 2.748101316299617
2023-04-18 11:24:35.278153, 635.991183, 2.754134320199014
2023-04-18 11:24:35.347971, 636.061001, 2.7425114913131576
2023-04-18 11:24:35.415803, 636.128833, 2.742505687659959
2023-04-18 11:24:35.461678, 636.174708, 2.7513978640248613
2023-04-18 11:24:35.533472, 636.246502, 2.7437193120748224
2023-04-18 11:24:35.600294, 636.313324, 2.751228751037197
2023-04-18 11:24:35.659136, 636.372166, 2.756594913113663
2023-04-18 11:24:35.722968, 636.435998, 2.7375682983748084
2023-04-18 11:24:35.794775, 636.507805, 2.7464704958633503
2023-04-18 11:24:35.865586, 636.578616, 2.746804886534692
2023-04-18 11:24:35.914456, 636.627486, 2.7394128688933144
2023-04-18 11:24:35.978287, 636.691317, 2.7549608137916084
2023-04-18 11:24:36.040126, 636.753156, 2.751755800150122
2023-04-18 11:24:36.103954, 636.816984, 2.7473047971272764
2023-04-18 11:24:36.167783, 636.880813, 2.749077623455273
2023-04-18 11:24:36.229632, 636.942662, 2.7465374700619987
2023-04-18 11:24:36.292980, 637.00601, 2.750304182741561
2023-04-18 11:24:36.356806, 637.069836, 2.7529592705169397
2023-04-18 11:24:36.429911, 637.142941, 2.7587998541355456
2023-04-18 11:24:36.481814, 637.194844, 2.761268729951198
2023-04-18 11:24:36.544642, 637.257672, 2.7522603380067174
2023-04-18 11:24:36.608471, 637.321501, 2.7577768743564866
2023-04-18 11:24:36.671304, 637.384334, 2.755835548822656
2023-04-18 11:24:36.731150, 637.44418, 2.7463113720962746
2023-04-18 11:24:36.792978, 637.506008, 2.756412109828416
2023-04-18 11:24:36.870213, 637.583243, 2.7543316532332938
2023-04-18 11:24:36.919095, 637.632125, 2.742000388502552
2023-04-18 11:24:36.981917, 637.694947, 2.7501079096585546
2023-04-18 11:24:37.037505, 637.750535, 2.7487684444867364
2023-04-18 11:24:37.111901, 637.824931, 2.7465540894038987
2023-04-18 11:24:37.169747, 637.882777, 2.7603260952929123
2023-04-18 11:24:37.247539, 637.960569, 2.759069333795446
2023-04-18 11:24:37.295411, 638.008441, 2.755320925148012
2023-04-18 11:24:37.358243, 638.071273, 2.751502015686724
2023-04-18 11:24:37.426178, 638.139208, 2.7494455349521467
2023-04-18 11:24:37.485007, 638.198037, 2.7491441514379584
2023-04-18 11:24:37.551828, 638.264858, 2.755625111835866
2023-04-18 11:24:37.608676, 638.321706, 2.7679020425366527
2023-04-18 11:24:37.670511, 638.383541, 2.7674521255716447
2023-04-18 11:24:37.734341, 638.447371, 2.7605409257762084
2023-04-18 11:24:37.796175, 638.509205, 2.7589134000019113
2023-04-18 11:24:37.867984, 638.581014, 2.7573247004239194
2023-04-18 11:24:37.922975, 638.636005, 2.757447347865691
2023-04-18 11:24:37.989798, 638.702828, 2.7610607012669472
2023-04-18 11:24:38.039194, 638.752224, 2.7566426981671475
2023-04-18 11:24:38.100031, 638.813061, 2.7531751806905187
2023-04-18 11:24:38.175828, 638.888858, 2.7513073168105984
2023-04-18 11:24:38.243648, 638.956678, 2.753568530794273
2023-04-18 11:24:38.301010, 639.01404, 2.753569428234814
2023-04-18 11:24:38.362844, 639.075874, 2.7517129257376562
2023-04-18 11:24:38.430208, 639.143238, 2.7559904605409566
